пожрать,8
тарелка,40
нaдo,1
peшить,1
кaк,11
бeз,3
poдитeлeть,1
умный,131
режим,173
сон,53
иначе,97
страдать,61
покой,18
контролировать,27
количество,211
фанатизм,3
cам,1
потолстеть,2
слишком,163
огромный,114
порция,33
углерод,3
именно,271
вечером,23
мать,142
умеетний,1
хотеть,1217
готовить,63
бесить,35
стадо,21
зумерка,10
баба,104
косить,12
включать,40
недоэмпатия,1
максимум,57
попасть,162
пусть,484
точно,294
задавить,6
равне,1
типичный,77
яжемамка,1
заеть,2
папа,66
пуп,7
лупа,13
здоровый,115
пищевой,10
поведение,46
покидать,11
чат,66
далёкий,282
собственно,47
жирух,8
хозяйка,5
кафе,17
рассказывать,114
спросить,98
таксист,30
сантехника,4
педиатр,2
ах,76
особо,87
прогрессивный,29
акцент,14
исходить,24
явно,99
порядок,83
научить,50
забыть,259
сашка,5
продолжаться,25
носиться,10
писаный,4
торба,2
хотеться,188
доедать,11
конец,279
каприз,5
рука,238
снимать,113
радоваться,57
вкусно,14
полезно,14
нос,48
воротить,5
d,39
далее,93
голодать,20
лично,103
неуважение,12
выкинуть,22
продукт,130
хлеб,63
хз,91
воспитанный,4
кормить,65
приходиться,69
шевелиться,2
поставить,182
зарядка,8
восемь,126
фотка,66
жалко,104
чтотлить,1
45,26
миллиард,127
деньга,942
скотиняк,1
нагрев,4
вылезать,8
грязный,37
секретик,1
синхронизация,1
гугл,73
ios,2
триста,9
девяносто,7
перепутать,25
беспроводный,3
родный,70
близкие,7
позвонить,36
прощание,3
страшный,131
условно,18
быстрый,112
зато,231
пенсионный,81
возраст,127
поднять,125
налог,316
забить,31
регулирование,5
цена,400
адекватный,79
процент,148
кредитамипотека,1
улика,2
являться,205
преступление,77
подумать,169
условкий,9
телефон,146
жечь,22
е6ать,5
сообразить,6
быстро,103
батарейка,5
е6нут,1
переставать,26
быcтpaть,1
зapядкa,1
тpи,5
будущий,33
чиновник,155
педоедра,1
готовый,192
аххахахах,3
десять,64
силовик,66
восстановить,10
всевсе,1
контакт,34
остаться,334
интернет,411
прийти,240
задерживать,17
подсказать,31
наверное,201
слово,733
бот,215
передать,51
200000,2
каждый,754
состояние,78
унитаз,18
вспоминаться,16
ломать,21
четырехсполовиноймиллиардер,1
ооо,43
оборона,30
кот,139
альберт,11
эйнштейн,12
коитый,5
веко,13
приятный,46
новость,1089
upd,78
точнее,29
факт,214
учительница,11
классапот,1
возвращаться,36
спустя,54
неделя,272
выпнуть,2
самый,883
трогательный,5
история,343
очень,901
долгий,60
биг,5
флоппа,3
делать,942
ирак,23
мир,806
котон,1
цвет,68
рыжийня,1
диплом,24
имя,132
простой,253
комната8,1
room,3
eight,1
оно,177
созвучно,3
сосед,73
комната,60
mate,2
помоему,42
автор,96
упустить,17
игра,253
“,54
8,108
”,20
roommateсосед,1
выглядеть,163
глупо,14
рашкепарашка,1
распилить,8
путин,834
кровавый,38
приспешник,1
ламповый,4
поссать,3
доска,14
почёт,5
флoппa,1
чтo,3
дeлaть,2
иpaкe,1
университет,33
кошка,67
разгуливать,2
корпус,7
посещать,19
занятие,28
сша,489
закончить,59
второгодник,1
сидеть,453
лентач,1118
1,367
смс,24
армиютожий,1
назвать,140
vanced,4
adblock,4
передавать,38
привет,183
уууа,27
сюк,3
ууу,15
блохер,5
плоть,10
нолог,23
мистер,31
байден,201
администрация,40
правильно,404
ввести,175
правило,129
налогообложение,2
капиталист,25
напоминать,75
премиум,10
пользоваться,193
удобно,47
реклама,247
победить,129
многомилионный,1
сервис,73
видео,193
какаять,114
красный,108
лепотина,1
непонятный,37
символ,25
лэмп,1
ойл,1
роуп,1
бамбс,1
ю,21
вонт,1
ит,6
проблема,517
запрет,156
показ,12
детский,104
передача,32
ава,21
минимум,135
2,433
рекламный,21
блок,18
puretuber,1
ведро,21
плагин,3
хром,4
интегр,1
war,4
thundera,1
тотализатор,2
искать,183
искусственный,39
дыхание,12
ютуба,117
пк,15
адблок,3
hosts,2
антиреклама,3
вк,133
музыка,75
случайно,85
схватить,20
тк,77
инкогнито,2
зашелкак,1
терпеть,60
господь,95
ublockaddblock,1
youtube,11
wanced,1
найти,298
рaзвe,1
ceйчac,2
тaк,5
peклaмныx,1
блoкa,1
зарабатывать,100
около,185
семь,128
платить,378
нерезидент,1
заплатить,90
получить,409
поф,1
морша,1
кредит,121
вce,3
зapaбaтывaть,1
тo,8
oк,1
мульт,3
смотреть,618
какойтый,207
синьор,1
помидор,18
настойчиво,1
орать,68
ставка,37
распинаться,4
контент,60
результат,125
половина,199
ниша,1
жадность,8
выблядок,3
админ,177
спасти,84
ad,1
block,1
пользователь,57
newpipe,1
охевать,1
день,937
дуров,47
разобраться,39
пожалст,1
запускать,22
видеохостинг,2
televisor,1
расширение,5
sponsorblock,4
браузер,17
встроить,8
видеть,517
серия,66
чёрный,232
зеркало,21
премок,1
париться,15
ublock,1
скачивать,6
downloader,1
бесплатный,128
период,69
обратно,69
дискриминация,55
жёлтый,24
монета,18
продвигаться,3
одинаково,21
выгодно,33
нарушать,39
никакой,320
авторский,9
использование,62
труд,79
человек,3066
ставить,169
монетизация,6
кстати,248
момент,212
комуть,41
партнерка,2
чета,79
подсказывать,9
стать,881
гораздо,51
сложный,85
opera,1
gx,1
абсолютно,100
видимо,235
легко,88
рекламодатель,5
разместить,16
вебкама,2
остросоциальный,2
ролик,74
браво,31
брависсимо,1
стоить,423
сущий,11
копейка,69
танец,9
бубен,3
обходить,13
теликахтелефонахпланшет,1
дочка,12
удивиться,47
гость,22
мультик,22
спонсорблок,1
кайф,39
фильтровать,1
мошенник,70
гос,64
выплата,49
владелец,76
айфон,47
прийтись,166
жрать,76
вдвое,10
андроидванлав,1
помнить,221
белые,43
обои,10
насчёт,54
лысьва,1
пермский,3
край,62
инф,88
плато,11
подход,39
позуй,1
22052021,2
мк,3
вакцинировать,115
считаться,91
сейшельский,2
остров,20
прививка,183
душа,128
гделибо,3
однако,74
численность,16
заразить,93
коронавирус,389
резко,52
подскочить,5
118125,1
войти,49
старший,43
брат,94
статистика,266
туберкулюзник,2
туберкулёз,15
передаваться,12
судить,147
данные,116
выздороветь,30
росстат,15
отчитаться,5
запретить,498
акция,232
дом,495
шастать,4
ради,174
благо,51
звонок,40
вчера,120
пройти,232
лолд,1
поменять,45
заразиться,89
таки,113
активно,39
торжествовать,4
успокоиться,22
пандемия,164
умереть,287
голод,49
ворота,13
играть,240
болезнь,136
существовать,171
планета,134
ковид,288
19,64
отсутствие,83
антитело,86
означать,33
иммунитет,85
привить,107
организм,55
начать,488
вырабатываться,5
имунный,1
система,210
распознать,8
знакомый,91
вирус,274
осколько,1
различный,32
штамповготовить,1
медицина,85
дух,47
умepлo,1
мeньшe,1
чeм,4
oт,3
гoлoдa,1
тe,1
вopoтa,1
игpaeм,1
фрг,8
суд,318
подтвердить,32
проведение,24
берлин,19
против,401
ковидный,35
ограничение,151
запрещать,122
орви,25
грипп,74
туда,222
гражданин,276
вынудить,36
дешёвый,117
инсулин,5
канада,30
ездить,106
какимтый,16
папуас,6
задарма,2
вакцина,845
предоставить,33
вопросительный,2
смертность,99
выше,118
рождаемость,15
шарик,15
оcкoлькo,1
нaм,1
paзличныx,1
штaмпoвгoтoвить,1
мeдицин,1
дуx,1
отбойный,1
молоток,5
укладчик,1
асфальт,17
раздражительный,3
птичка,11
отдельно,23
ехать,115
куданибудь,3
мешать,99
нездоровый,12
психика,20
эт,23
норма,304
петух,26
утро,85
привыкнуть,22
прекрасно,63
засыпать,13
пение,10
птица,36
практически,67
птаха,1
стартовать,3
начинать,198
темнеть,1
колыбельный,2
большегруз,1
лежачий,5
полицейский,85
засыпаться,2
намного,47
хреновый,39
выспаться,8
пернатый,6
таз,5
сабвуфер,2
ложиться,9
спать,82
радиус,5
100500км,1
суета,18
навести,14
охота,30
пикча,127
срочно,90
соловей,23
окно,86
автотранспорт,1
алкаш,37
петь,62
пьяный,39
петушний,3
курица,19
тест,169
марти,1
мадагаскар,2
устраивать,76
ох,112
жиза,12
выходить,224
зарасти,4
дерево,47
двор,59
начало,211
апрель,76
ветвь,2
горланить,2
разнокалиберный,1
свoлoчить,1
свистеть,4
выть,19
визжать,14
ворона,5
вопить,11
гортанный,1
бас,2
стекло,20
дребезжать,1
лоджия,1
скамейка,4
место,504
спортсмен,41
ровно,45
балкон,13
чьять,3
псиный,5
небольшой,25
парк,18
вечер,43
красиво,28
щебетать,1
великолепно,7
спокойный,24
ушлёпать,1
орало,8
среди,125
испортить,22
машина,158
открытый,62
мотоцикл,9
прямоток,1
лес,100
наоборот,94
успокаивать,4
помогать,107
мысль,75
хучка,1
бухой,8
сожаление,53
сезонка,2
бегать,48
соседский,4
детишки,21
сверху,30
немного,132
иметь,407
привычка,20
вне,47
зависимость,25
делиться,40
жена,156
высокий,172
мода,28
глобализация,1
аптека,14
боярка,4
вкусный,39
клёво,1
пeтуxь,1
мoтoциклax,1
c,35
пpямoтoкoм,1
чайка,4
жуть,5
3,311
4,210
надрывесть,1
стараться,48
мочить,18
выкатить,8
долбаный,6
зяблик,1
голубь,12
тупой,236
тварь,43
курла,1
сводить,14
ум,132
звук,51
похожий,83
блевый,1
скачка,3
подоконник,5
шумный,4
зависеть,52
сезон,50
чaca,1
нaчинaть,1
вopoнa,1
opeт,1
кaждый,1
дeнь,1
ага,176
шакал,11
проспект,2
стройка,20
круглосуточный,8
одноусый,1
звонарь,10
открыть,139
аудиодорожка,1
спеть,8
унисон,2
самец,15
обыкновенный,10
горихвостка,1
phoenicurus,2
единственный,203
поехать,151
товарищ,99
лето,113
палатка,9
громко,19
выпить,35
алкоголь,68
проснуться,44
хотя,475
громкость,2
лесной,11
акустика,1
шумно,3
несмотря,35
гармония,5
попугай,32
пытаться,218
перекричать,1
какимитый,8
отклонение,12
предпочитать,19
большой,160
скорость,41
глушитель,1
доставлять,12
дискомфорт,4
понимать,640
приятно,38
спороть,4
трель,1
чудесный,19
устать,45
работа,538
настолько,103
пронзительный,1
поднимать,51
будильник,4
полчетвёртого,1
зомби,12
центр,108
дворик,1
башня,11
срывать,9
середина,28
май,110
ранний,313
весна,52
поселиться,2
дрозд,5
март,88
посреди,11
темно,3
холодно,14
остальной,296
неслабо,4
озадачить,1
переслушать,4
запись,45
xenocanto,1
зверь,24
рядом,101
больший,226
площадка,45
серенада,1
воронья,1
песенка,11
казаться,311
чувство,124
кпрф,9
собираться,105
миниоркестр,1
кoгo,2
нeт,4
лучшe,4
нoвыx,1
людeть,1
поставка,27
товар,58
единый,88
пакет,91
трава,37
75,30
таблетка,54
мескалин,2
перевозка,7
400,40
кг,53
кокаин,28
дипломатический,6
борт,13
незаконный,52
оборот,37
изъять,17
также,218
135,6
гашиш,5
обращённый,1
законный,29
торговый,24
марка,15
кладмена,10
закладка,11
амстердам,7
хохмить,2
происходить,165
попасться,12
чувак,92
ед,2
объяснить,135
ктоть,279
стоп,57
фамилия,87
патрушев,4
опустить,26
придумывать,50
эпичный,10
рожа,24
шварц,3
фильм,382
псевдоборьба,1
накроторговля,1
идти,580
уровень,301
министерство,24
занимать,32
непосредственный,3
участие,48
фaмилий,1
нeгo,1
пaтpушeть,1
cлучaйнo,1
кужегетыч,1
боевой,39
робот,87
ракета,60
непредсказуемый,7
траектория,2
звезда,53
смерть,231
слон,24
колесница,2
какоготь,22
диппредставительство,1
взять,282
госдупа,1
каникулы,16
уйти,168
вынужденно,3
уголовка,21
сирень,1
перепись,22
попугайчик,4
временщикипосле,1
потоп,10
интересный,216
логика,62
наркодилер,1
рисковать,16
ес,54
перевозить,2
покупательный,3
способность,33
плотность,8
плюс,68
денежный,19
поступать,32
средний,122
азия,35
ближний,12
восток,18
итд,15
предполагать,25
значит,336
конкуренто,1
способный,53
данный,93
произвести,25
йоб,2
мля,22
фулла,25
мешок,37
картошка,60
ииииувавый,1
инфаркт,8
заказчик,8
некий,36
екатерина,10
заставить,68
собака,228
выявлять,11
людейкакий,1
попросить,72
проверить,78
маска,268
мем,299
провести,109
франция,70
создать,190
точность,12
тестирование,17
положительный,29
собачий,35
ответ,153
отрицательный,49
учитываться,7
достаточно,134
объявлять,20
обставить,1
пиздюков,2
полоска,4
шавка,4
лола,199
заболевать,9
молчать,82
приписывать,5
находить,46
рак,86
кошкисобака,1
друг,447
верить,232
заражаться,15
дохнуть,11
капля,17
кокакола,4
кровь,76
случай,383
ковидник,3
вонять,14
падолить,1
подобный,211
запах,41
пол,178
приследовать,2
светлый,54
насыщенный,4
сложить,11
тёмный,35
посчитать,42
стена,89
стул,31
детейцвета,1
мамыцвета,1
понятный,41
тестировать,14
посадить,196
карантин,71
учёба,39
удалёнка,36
тобыть,25
никуда,48
уходить,106
постоянно,134
дерзить,13
курс,228
кaплить,1
кoкaкoл,1
вмecтo,1
кpoвить,1
выявляeт,1
кoвид,1
cлучaeть,1
докатиться,5
воздух,113
продавать,163
дышать,74
глубокий,34
известно,56
озон,14
гроза,3
микрозаём,8
соловьёв,60
народ,521
заботиться,26
бизнесмен,21
актуальный,38
ненужный,30
дичь,61
найса,26
разговор,50
директор,60
клиент,31
продолжать,125
божить,1
отдельный,75
пост,312
партнёрский,3
материал,58
коллектор,11
забирать,53
вещь,133
должник,4
архивный,3
видеосьёмкий,1
инвестировать,25
стартап,7
производство,81
свежепечатать,1
купюра,10
нум,2
маиа,2
хи,4
ху,13
уважаемый,34
создание,62
мфо,1
заслуживать,22
паблик,145
миллионник,2
рассрочка,6
покупка,44
озоновский,1
карта,187
какб,7
лицензия,22
токсичный,26
этo,12
типa,1
пapтнepcкий,1
мaтepиaть,1
двa,3
кирюха,4
респект,36
долг,96
скинуть,75
извинить,58
чеснок,7
мо,8
девушка,187
финансовый,36
трудность,6
помочь,210
возможно,108
постоянный,40
режиссёр,18
франсуа,1
раздавать,32
свалить,43
такто,55
битлз,2
упарывалиться,1
медитировать,2
перечислить,6
практиковать,7
честно,78
медитацияэтый,2
мастурбация,3
простата,5
чебурашка,1
поссориться,4
тема,280
тиражировать,1
аудитория,67
прожить,33
посраться,3
музыкальный,16
стиль,43
религия,59
научный,56
beatles,1
погода,40
речка,8
сходить,60
feat,1
hans,1
zimmer,1
медитация,6
публикация,31
обнаруживать,3
свойство,15
выдерживать,4
критика,23
полный,260
хлам,7
практика,52
йога,1
вести,125
ад,52
комментатор,117
0000001,2
секунда,59
просидеть,3
плохо,225
рашка,104
река,31
куба,17
сие,29
откройся,1
семь7,1
мовы7,1
разрезать,1
куб,7
раскрыть,12
егораскрывать,1
получаться,185
крестраспятьераспятие,1
расшестиепятьпоть,1
крест,14
луч,10
земля,268
симля,1
симуляциякиберкуб,1
падшихинкубатор,1
ной,5
ковчег,3
коробкораблькоробка,1
12,101
реберизлучинизгиб,1
считать,363
человекашеяплечилоктикисть,1
7таз8коленистопы12,1
образ,133
ибо,155
справа,19
налево,15
буккнигат,1
библия,11
богтота,1
элохимроботсмотрить,1
темница,2
цель,121
избавление,1
умственный,9
деятельность,65
нaвepнoe,1
eщe,2
идeт,1
peкe,1
эм,30
линч,1
популяризатор,5
пятница,12
попробовать,65
трансцендентальный,1
лайк,104
энджойкин,1
ходить,309
проверять,64
канал,214
надежда,47
вопрос,420
дорогущий,4
битла,1
махаридж,1
раскусить,1
нëм,2
шарлатан,2
погуглила,6
отзыв,14
книга,174
интересоваться,22
рекомендовать,51
разочаровать,7
тм,1
пикаба,6
показывать,128
фантастический,11
проект,107
компания,239
производить,38
образец,10
купить,386
миллионер,31
синдзь,6
лезть,64
ёго,2
пилотировать,1
алёша,13
вкалывать,11
воронеж,40
напрячься,14
ия,21
изобрести,33
покрасчик,1
подметатель,1
плац,4
провальный,3
четырепятить,2
единица,10
масспроизводство,1
ваня,8
ёный,2
фёдор,11
врываться,12
тред,15
принимать,127
решение,172
поле,44
бой,34
заявка,19
победа,128
совершенный,10
алгоритм,14
определять,34
свойчужой,1
прогресс,21
зло,56
еб,5
твой,334
21,98
век,197
фотография,38
парад,58
2022,17
министр,64
естественный,44
интеллект,39
илона,103
маск,137
безответственно,2
приехать,90
сборище,11
организовать,31
хунта,5
шойгу,44
воспользоваться,17
пиар,45
чудо,47
враждебный,4
техника,47
уставать,4
ржать,22
прорыв,42
российский,547
роботостроение,1
россиюшка,17
передовой,11
смеяться,67
рукодело,1
становиться,114
неуместно,6
гостить,2
когонибудь,11
убить,145
отправить,135
негулаг,1
строить,125
дорога,196
ротенберг,19
минуточка,6
чел,87
обороныахтьтакий,1
ляпнутьсильный,1
vatnik,1
10,308
автоматический,2
воспроизведение,1
запуск,13
двигатель,14
распил,21
точка,78
чесон,2
мертворождённый,1
попилить,16
другое1111,1
удалять,68
пожалуйста,161
презентация,4
швабра,4
тыкать,7
показать,158
стоять,114
уметь,141
пылесос,8
сыр,67
колбаса,18
когданибудь,34
наличие,34
отмена,25
призывный,10
служба,98
тайный,9
кадр,38
вечный,49
серийный,6
пацан,140
короче,91
настоящий,206
крутой,109
лазер,3
реально,276
раскисать,1
язык,123
тянуть,32
бункерный,38
master,9
think,1
sergey,2
shoygu,1
is,22
a,44
sith,1
lord,1
ждать,497
оказаться,188
котрого,1
космический,72
стоимость,64
космическ,1
ого,73
китай,270
собирать,127
отечественный,50
промышленный,12
естественно,49
наверно,71
речь,104
аниме,103
86,4
ладный,128
показательно,6
евангелиона,8
открывать,81
фото,156
крикун,2
front,1
mission,1
связать,97
вакцинация,256
стырить,4
роскосомс,1
отставать,14
план,157
построить,113
сфера,47
дайсон,1
2027,1
мойгу,1
плющить,1
времяпро,1
бухтеть,27
похорошеть,10
воронеж3,1
шойгусан,1
феодора,1
20,242
добавить,75
раскраска,1
хаки,3
настоять,2
∞,1
лярд,26
усовершенствование,1
кужыгетыч,1
верхушка,16
враки,2
рада,33
квадроцикл,1
сей,175
пора,484
смешно,154
остановить,47
ктонибыть,70
клонирование,1
древний,35
скиф,3
обучение,52
спецназ,8
сибирь,33
грамм,14
кондиция,1
трансформер,1
пересмотреть,13
бредить,5
обладать,15
искусствёный,1
самоуничтожиться,1
узнать,211
находиться,106
че,363
s2,1
всетаки,22
удаться,39
установить,58
последствие,69
угадать,42
пикчить,37
часть,294
предложение,83
производятзаставлять,1
тв,52
скорее,178
китаец,78
шильдик,3
присобачить,1
гребанный,4
мoжeт,3
oн,2
тpaнcфopмepoть,1
пepecмoтpeть,1
бpeдить,1
футурам,3
беспилотник,4
пилот,13
внутри,60
фёдоров,4
массовый,103
почемуть,63
уверенный,52
эффективность,36
гдеть,136
самоходный,2
огнемёт,2
ангар,3
уничтожать,26
предел,32
досягаемость,1
различать,2
мирный,54
союзник,18
белочка,3
игорёк,1
калашников,5
отойти,17
вступать,26
армия,257
держаться,63
подписчик,101
протяжение,77
многий,168
создавать,131
иллюзия,70
сообщение,118
аккаунт,110
ростов,18
говно,209
взорваться,11
хер,71
оружие,161
азимов,2
лем,1
гроб,39
крутиться,7
астать,1
вист,1
появиться,161
ахахаххаххахахахахахахпха,1
насмешить,4
псевдо,5
роботубийца,1
уничтожить,74
одиночка,16
отсутствовать,15
полно,26
убивалка,1
неслуживший,2
армата,5
сокращаться,5
либеральный,53
помойка,115
банить,34
комент,74
даун,43
пнх,2
сайт,137
институт,66
мардук,1
поискать,12
случиться,94
вырезать,16
вселенная,32
бактерия,8
событие,66
шиншейк,1
присниться,1
вид,263
кошмар,35
слиппер,1
уверенность,10
возможный,47
18,87
000,132
обойтись,25
постройка,10
вряд,26
лавкрафт,5
питчер,1
анимешник,17
возрадоваться,4
зайти,107
промобот,1
теремок,1
налепить,1
гусеница,2
турелька,1
опа,22
horizon,1
rl,1
сначала,222
завод,118
ёмобить,1
вулканизатор,1
кипятильник,3
затем,43
оборудование,18
переоборудовать,1
аппарат,19
ивл,5
пруфа,19
билли,5
китайский,72
квадрокоптер,9
скотч,7
гранат,4
приматывать,1
успеть,100
угу,10
космос,104
рокер,1
летать,80
смартфон,36
добрый,101
биоробот,3
согласный,66
оказываться,77
вовсе,48
самолёт,105
автомобиль,44
корабль,30
анус,26
поверить,52
ватный,24
вчерашний,22
доехать,13
назначение,19
кора,23
ветка,16
рубить,18
пенсионер,95
сныкать,1
пенсия,145
просить,144
отнестись,13
понимание,42
кожаный,10
долбать,10
наконецтый,156
сбываться,5
пять0,2
удлинитель,1
картинка,260
игровой,16
приставка,10
страшно,69
нинада,4
мерзкий,43
убийцаантисоветчик,1
жлоб,2
металл,22
б,162
расчехлять,5
методичка,29
бомба,42
убивать,118
ой,149
сахаров,7
сахаревич,1
цукерман,1
увести,9
город,351
сиделостановка,1
врубить,3
вверх,24
имперец,2
русский,505
ненавидеть,84
грузин,5
насколько,98
помнюон,1
точечный,2
ядерный,47
заряд,3
академик,7
32,9
кадыров,42
28,32
мало,253
диссидентский,2
движение,52
отец,93
водородный,3
эдвард,6
теллера,1
пойти,425
нахер,53
дада,23
девять,41
cкaзaть,2
сaxapoть,1
будeт,2
бoмбa,2
еврей,47
знаменитый,31
запомниться,3
советовать,38
воспоминание,12
ознакомиться,13
позиция,36
жизненный,16
путём,41
великий,191
eдинcтвeнный,2
pуccкий,1
cpeдить,1
eвpeeть,1
caмый,1
пoexaть,1
перелогиниться,1
комп,35
либерал,86
сложно,84
осознать,18
изобретение,10
мировой,144
война,298
засерать,2
пуштый,1
совка,80
жаль,207
исключение,42
орда,11
отвергать,2
фига,56
продажный,24
понабежалоть,1
сменяемость,2
поперёк,4
горлато,1
гениальный,32
физик,7
известный,92
борец,25
совок,6
изучать,49
зона,54
жадный,15
сидр,1
советский,110
дааавный,1
перестать,153
ученыйд,1
предать,22
государство,297
приложить,10
усилие,16
гибель,16
человечишко,1
дрянь,26
учёный,173
выдающийся,6
внести,39
лепта,2
борьба,124
социализм,34
коммунизм,23
руководство,54
ссср,146
домирировать,1
пролетариат,5
помощь,164
поистине,2
вооплощениеть,1
одночасье,2
грубый,13
метод,50
союз,54
сверщиться,1
действие,122
предотвратить,7
3ю,2
подражание,2
особенно,147
школотый,19
навалить,5
playstation,3
карман,48
мимо,31
книжный,13
магазин,142
проходить,98
умныйный,1
бесчестный,2
книжка,27
дядя,34
батрачить,2
годный,44
деться,19
закрытый,50
профиль,10
фантазёрка,1
радуетчтый,1
мечтать,59
образование,134
страница,46
матильда,2
ксешинский,1
подняться,41
честь,86
совесть,36
солженицын,1
сталин,80
десиденствовать,1
шёлковый,3
схлестнуться,1
участник,47
политический,121
эксперт,85
будущее,132
роиссь,7
наука,76
заноза,1
з,22
совкодрочер,2
порвать,22
разводить,22
политота,2
стравливать,3
интересно,533
ознаменовать,1
рождение,58
n1,7
некоторый,183
уверить,16
сахар,34
замечательный,42
орудие,12
жертва,76
пропаганда,156
вспомнить,111
съезд,5
рассказать,133
абсурдный,10
боец,22
афган,4
