индивидуальный,35
организм,165
ваш,1221
меню,11
рационто,1
избыточный,95
отчасти,24
бедный,248
время,1690
хватать,298
пытаться,489
закормить,1
насмерть,11
получать,593
середина,51
золотой,82
находить,91
редко,82
хах,65
шаблон,33
сломаться,17
съедать,11
полностью,262
логично,117
проблема,1346
нету,132
конструктив,12
сильный,274
ого,100
оказываться,115
немой,143
будущий,45
личность,155
реально,529
уметь,344
почему,1726
давиться,5
голодать,46
невкусный,5
наслаждаться,24
собственный,215
высокоморальный,3
эго,6
бояться,411
выкинуть,47
заставить,103
заяц,34
выстрел,18
истерить,10
пустой,165
место,1096
бесплатный,210
кухонный,8
раб,195
пойти,677
далёкий,576
сперва,31
заработать,185
продукт,270
понять,1259
цена,768
лишний,182
выкидывать,23
прокатить,27
почувствовать,33
вкус,158
свобода,575
съехать,22
съёмный,2
квартира,255
минус,163
серийно,1
олин,1
съезжать,5
заменять,19
пособие,64
рождение,125
оставлять,87
звучать,159
план,291
айфон,92
заряжать,11
минута,233
полный,451
мощность,43
заряд,11
неделя,429
держать,395
icloud,1
факт,1009
предназначаться,4
510,29
маленький,1024
каждый,1611
новый,998
эскортница,1
2000,44
эскорт,3
деньга,1752
королевский,17
столько,346
стоять,254
элитный,29
тысяча,650
апартамент,1
выпивка,3
ужас,78
дорого,105
хватить,302
рынок,323
дорогой,274
спросить,292
пргожин,1
пвар,1
птина,2
отсидеть,21
шарить,106
честно,181
думать,1917
хотеться,244
потратить,104
наверняка,120
телефон,286
кнопочный,7
скорее,764
смысл,745
оператор,65
звонок,49
записываться,11
глобально,11
адресный,8
отключаться,3
яров,21
спасибо,801
касаться,135
интернет,701
реализовать,29
случай,1107
разработка,79
спроста,5
прислать,129
сменить,90
симка,23
трудно,85
больший,606
начать,763
провайдер,23
200,136
000,121
абонент,6
dpi,1
nas,4
запись,99
работа,1063
2х,26
жестоко,16
никто,1681
убить,327
коррупция,213
бороться,198
успешно,50
изъять,20
порочный,8
оборот,51
45килолям,1
сильно,402
статус,79
улика,7
наверное,486
забрать,108
сразу,804
е6нут,1
странно,253
сгореть,46
призыв,151
колумбайн,9
среди,300
аллергик,7
жить,1760
котик,27
стрельба,28
случиться,124
ктоть,468
умирать,266
аллергия,31
кот,111
найтись,98
какойнибудь,92
недалёкий,38
обморок,3
захотеть,157
сделать,1507
чтоо,1
котейка,6
исключить,25
кишечник,7
указка,8
намотать,2
одноклассник,85
подвергать,21
риск,135
животное,464
спятесть,1
школьник,232
плохой,1046
транслировать,15
доброта,11
анафилактический,5
шок,61
хм,76
интересно,593
лентач,833
ковыряние,4
тонкость,8
пффф,15
статья,687
написать,1329
проверять,147
публиковать,67
автор,147
претензия,87
приплетать,97
00,7
неуловить,1
игра,476
постит,13
определëнный,3
приплетание,9
ссылка,257
бэ,24
както,342
освобождать,18
постить,63
интересный,331
публикация,37
значащий,3
контекст,76
уловить,22
сначала,316
принудительно,33
вакнинировать,1
кастрировать,20
дважды,53
оно,441
ролик,117
делать,2133
комп,77
адблок,18
реклама,280
блочить,17
ванседой,3
пиратский,13
ютуба,234
премиум,14
фишка,36
безумно,11
удобно,107
пк,32
возможно,448
чтоть,1100
ведро,38
ыблыко,1
уверенный,197
блокировать,81
рекламный,28
интеграция,9
ващий,66
балдёж,4
купить,696
друг,920
семейный,60
тариф,69
недорого,6
вместо,329
ublock,1
origin,4
ghostery,1
согласный,547
удобный,118
клиент,101
забыть,473
695,1
руб,74
версия,113
ванседа,1
скачивание,8
видео,361
принадлежать,126
гугол,8
сша,1249
350,22
млн,249
байден,248
комми,14
понимать,1345
налоговый,76
потеря,86
корпорация,79
компенсировать,30
счёт,444
закабаление,1
рядовой,32
пользователь,90
продукция,48
мешать,306
перейти,88
сервис,118
рыночка,65
выше,564
налог,622
дефакто,3
монополист,19
монополия,72
дурачок,196
моно,3
видеосервис,1
контент,163
эксклюзивный,6
использовать,416
ред,12
туба,1
ван,15
лав,3
поэтому,911
переходить,81
напоминать,77
пользоваться,361
опера,17
интегрировать,7
видеопоток,3
равно,619
всякий,542
казино,34
скатить,5
торрент,14
фильм,639
блокировщик,2
мимо,96
отчий,10
оформить,61
создатель,43
сказать,2236
копейка,165
перепасть,4
твой,2158
просмотр,91
пхахахахах,1
покупать,419
адекватный,234
способ,199
монетизировать,11
shadow,1
legends,1
акк,34
братюня,2
расшарить,2
запилить,14
автоплатёж,1
получить,618
полноценный,50
переть,21
50₽,5
месяц,703
любитель,112
нахалява,10
вовсе,113
существующий,35
перестать,266
ахах,78
рассказать,355
пушка,19
стрелять,95
непосредственно,28
алгоритм,36
пососать,9
писоина,1
возможность,342
вытащить,25
рот,207
обойти,29
невозможно,177
функция,63
банально,52
vanced,4
скипаета,1
внутри,89
значит,946
перемотать,1
единственный,295
костыль,5
скипать,3
sp0ns0rblock,1
помощь,289
единый,96
база,165
таймкод,5
пофиксить,1
палец,108
обоать,1
тупо,184
обычный,602
шаффл,1
отключение,25
пауза,7
перемотка,8
показ,15
бесплатно,201
какойтый,328
видеомейкер,1
априори,42
против,790
порядок,213
спонсорблок,1
встроить,16
шафл,1
сообщение,152
перечитать,57
внимательный,29
sponsorblock,1
яндекс,153
ставить,326
телик,13
аргумент,226
50,293
подключить,44
гемор,4
заморочка,5
оплатить,82
ютубчик,8
музыка,161
сэкономить,27
рубль,785
бывать,404
поток,59
выпиливать,6
подробный,69
вырезать,41
плеер,5
фига,101
обозначить,19
момент,429
пропускать,29
вроде,984
твне,1
относиться,273
любой,1427
вещание,9
источник,219
монетизация,11
вызов,39
1к,21
подписчик,81
казаться,504
рано,68
поздно,104
целиком,31
платный,135
какиенибудь,14
бакс,92
ахуеть,2
конкуренция,76
выпустить,79
аналог,77
тикток,131
произойти,172
жесть,71
неудобно,16
секунда,94
двойной,114
фон,107
ориентировать,15
смартфон,37
богомерзкий,3
клип,60
вк,301
примерно,275
категория,74
находиться,260
разный,692
отжимать,9
бабло,126
выбор,273
посмотреть,713
дак,82
телевидение,33
сравнивать,170
деградировать,37
короткий,68
ток,155
декларация,22
прийтись,281
заполнять,9
заполняться,2
английский,112
лк,6
фнс,5
3ндфл,1
подавать,93
эдблок,1
мазафак,3
дуть,21
юз,2
ит,8
вапросить,1
мучиться,20
снизиться,35
контентмейкер,2
пострадать,83
отключить,61
чей,141
жадность,13
помимо,88
наличие,159
засчитать,21
многие,399
канал,365
детский,175
пометка,10
закрыть,222
комментарий,763
вебок,8
прорекламировать,4
видимо,573
увидеть,398
гиу,1
гра,1
рекламироваться,2
ютуб,6
лах,1
попробовать,236
adblock,2
приложение,115
youtube,14
smart,1
tv,3
смарт,4
тв,105
юзать,34
андройда,2
приставка,17
ставиться,17
воспроизводиться,5
свёрнутый,2
режим,318
подкаст,4
слушать,260
музычка,6
устраивать,196
собрать,129
вещивидео,1
уйти,254
платформа,52
соглашаться,25
условие,288
правило,304
диктовать,9
нравиться,452
ресурссвой,1
создавать,196
читать,861
право,1127
размещение,7
откуда,459
взять,677
оф,16
документ,168
размещать,13
принуждать,20
подобный,498
интеллектуальный,27
труд,254
собственность,97
бесправно,1
дружок,11
пирожок,19
шпионить,5
лично,430
рекламировать,34
хрущёвка,18
двое,75
вымереть,74
мама,222
позуй,2
пролистать,11
пригожинский,60
15р,52
отрабатывать,41
говнокомент,2
тыпо,1
легко,251
удить,1
помереть,72
точно,881
по№овать,2
12,192
март,144
прошлое,123
троль,20
промолчать,17
писать,1441
молчать,141
обьебланивание,1
народ,891
чисто,214
пропаганда,340
страх,94
высказать,46
наращивание,5
вакцинация,349
коронавирус,193
вести,284
увеличение,51
число,482
мутация,50
возбудитель,6
инфекция,44
заявить,116
руководитель,48
германский,14
институт,74
вирусология,9
имя,281
роберт,6
кох,4
лотар,2
вилер,2
почитай,127
прививаться,133
11122020,2
astrazeneca,11
предложение,150
разработчик,33
российский,716
вакцина,1419
спутник,597
v,82
сотрудничество,31
компания,561
запустить,83
программа,224
клинический,47
исследование,203
комбинация,5
газета,51
заключить,72
соглашение,41
проведение,53
испытание,132
производство,269
совместный,26
сегодня,355
объявлять,26
начало,399
оценка,102
безопасность,155
иммуногенность,3
комбинированный,7
применение,42
azd1222,1
разработать,49
совместно,9
оксфордский,8
университет,47
национальный,121
исследовательский,5
центр,197
эпидемиология,8
микробиология,3
нф,1
гамалея,15
участие,96
доброволец,8
возраст,257
18,165
старший,117
говориться,127
официальный,184
az,1
астр,13
итромбоз,1
методика,16
спутник5,4
введение,26
живой,241
аденовирус,35
фрагмент,7
разновидность,11
фонд,117
прямой,169
инвестиция,46
рфпить,13
2020,178
декабрь,65
производитель,74
подписать,107
москва,668
отдельно,68
стоить,938
чумаков,4
цельный,5
убитый,50
вирус,509
предполагаться,6
использоваться,88
хотя,1259
надежда,58
шанс,203
эффективный,86
следующий,188
сожаление,203
четвёртый,50
взлететь,29
11,98
смочь,556
зарегистрировать,59
удаться,64
упрощённый,4
эксперимент,66
этап,56
закончиться,151
1,642
май,131
испытуемый,6
подписывать,32
договор,105
информированный,2
согласие,50
требовать,207
запретить,577
насильственный,18
ситуация,491
иностранный,170
освободить,35
ответственность,192
17,90
доктор,71
вазелин,4
дата,88
регистрация,96
2021,135
пройти,343
сочувствовать,71
мировой,262
сводка,49
расий,7
правильно,450
умереть,496
американец,211
дохнуть,30
попадать,77
рай,79
бред,344
ради,360
благас,1
засовывать,11
трюм,3
корабль,80
африка,120
потомок,42
прекрасно,157
предок,63
победить,165
благо,98
выход,114
окей,80
россапримаверакликтк,1
курить,97
сайт,237
продолжаться,25
врать,120
интересовать,81
вокруг,169
очередной,297
вспышка,25
грипп,219
удивлённый,38
отсталый,89
тупой,660
сочетать,5
оба,221
качество,329
слава,108
русиочень,1
авторитетный,46
иммунология,1
2d,3
микробиолог,4
подъехать,55
имуннологический,1
ответ,416
лечить,127
фантазёрка,1
смертность,292
г,60
ноябрь,50
составить,53
300,105
тыс,121
голод,106
радио,42
34,54
назад,516
попов,20
происходить,346
удивительный,46
вещь,425
болеет0,1
спрос,151
тупость,49
огромный,295
одурачить,1
укладывать,1
воровать,113
суббота,29
сосед,154
поспать,9
понедельник,27
продолжить,37
ремонт,73
кайфовать,26
закрывать,115
глаз,382
различить,8
гамма,3
звук,78
петь,92
мысль,249
вырубать,13
окраина,25
окно,115
июнь,27
тусоваться,14
коростель,1
поверь,38
психика,54
послушать,62
какбудтый,8
старый,286
деревянный,30
кровать,16
коитус,1
совершать,65
дык,59
поколение,178
город,743
привыкнуть,74
засыпать,6
бас,3
поцанский,2
репчик,1
визг,16
покрышка,5
перебиваться,6
сладкое,18
пьяный,61
блеяние,2
разборка,21
эх,72
романтика,6
прекрасный,147
птица,38
восприниматься,21
нечто,29
чужеродный,5
раздражающий,2
вызывающий,4
отвращение,11
певчий,8
ясно,238
филин,1
ска,13
мозговыносяшка,1
лето,173
двор,95
тусила,3
целый,230
стая,30
ворон,10
прям,431
стадо,50
зайэбали,1
карканье,1
подумать,333
достаточно,412
умный,391
вопервое,108
хищник,7
также,411
брезгать,3
падаль,15
тротуар,26
завалить,22
помойка,190
опрятный,3
прийти,349
голова,555
последний,549
крыса,74
каркать,1
видать,78
охотиться,21
кормовой,5
съйэбут,1
куданибудь,16
5,552
смешно,320
спать,133
ложиться,34
утро,119
берушидаа,1
любимый,125
берухо,2
особливо,2
итальянский,23
мягкий,50
попка,10
девственницыберуш,1
будильник,6
услышать,78
рабов,1
свободный,213
ноль,70
вибрация,2
заводить,59
мибэнд,1
самец,16
семейство,14
курообразный,1
гадать,8
петух,52
брачный,9
рёв,1
копытное,1
хохлатый,1
гокко,1
сабголубь,1
дружище,44
стыдно,78
большой,445
рад,81
помочь,323
канава,15
сливать,85
канализационный,1
вода,354
самка,14
выбирать,164
голосистый,1
гнездо,8
нефига,25
кукарекать,37
наслать,110
насест,3
щебетать,1
неплохо,119
чайка,12
4,359
зимой,81
уходить,146
берлога,2
обычно,374
мороз,40
побухать,7
бухать,50
подснежник,1
цвести,10
фиговый,12
насчёт,164
всесезонность,1
завестись,7
парочка,40
верещать,23
довольно,204
далеко,257
прилететь,70
вить,7
рядом,148
стать,1452
активный,70
прут,9
уникальный,39
архитектура,20
колодец,8
доп,24
акустический,1
эффект,110
акустика,1
отличный,223
вопль,12
отдавать,101
1е,3
сизый,39
голубь,14
курлыкать,1
нечисть,5
приземляться,6
жестяной,1
подоконник,6
изящество,1
бегемот,2
грохот,1
пробежка,4
прекращать,22
кобель,6
скакать,16
постоянно,262
несушкигрохот,1
непрерывно,9
ворковать,1
утробный,1
мерзкий,44
клокотание,1
аж,138
передёргивать,14
комната,105
сойка,1
шумный,6
беспокойный,1
существо,86
б,306
пожрать,21
какаянибудь,15
калорийный,2
хрен,126
мерзотный,6
задержаться,5
полчаса,18
лента,64
острый,28
гвоздь,14
приклеить,5
двусторонний,4
скотч,8
отбивать,18
желание,245
присесть,25
почирикать,1
соседка,20
сверху,80
вечно,71
корм,26
найти,684
особо,303
выселить,5
крыло,17
договориться,41
быдло,169
человеческий,121
язык,363
отказываться,87
воистину,12
разбадяжить,1
гашиш,11
задекларировать,1
положить,109
предлагать,224
наказать,63
улучшение,31
мыслительный,7
процесс,199
законотворец,3
открытый,157
продажа,152
400,48
кг,68
дума,35
мария,15
захаров,19
неделька,12
pizdi,1
кокс,23
нужный,985
боярка,6
пруфа,163
пятница,31
инст,51
прочистка,1
ноздря,1
дунуть,8
боярин,17
нищегаш,1
даром,22
описание,46
указать,117
зао,8
лекарство,92
содержать,79
наркотик,95
сырьё,16
законно,47
обезболивать,1
рецепт,34
прсло,1
операция,91
морфин,1
опиоид,3
новость,853
кокаин,19
бельгия,13
пачка,66
красоваться,4
лого,4
ед,4
испооьзоваться,1
медицинский,103
цель,267
наркотический,18
вещество,93
группа,410
препарат,91
опиод,1
др,69
русский,1225
посконный,1
боевой,70
старообрядец,10
скифский,1
воин,25
челкокаин,1
привозить,16
южный,91
америка,326
европуа,1
европа,571
ахахахахаа,2
вниманиеести,1
бросаться,21
ковид,560
век,330
нв,6
натаска,1
образец,26
запах,91
пронести,12
голос,182
вчера,147
пёс,34
бежать,94
долго,192
такса,14
огрызаться,5
хозяин,112
успеть,142
собака,294
подозрительно,17
братан,43
карантин,102
министерство,52
снимать,165
маска,450
носитто,1
мода,47
провести,184
беда,82
припомнить,24
исследовать,19
тренировать,7
память,86
колония,50
играть,359
роль,105
экономический,132
целесообразность,6
политический,281
понт,23
фрация,1
союзник,48
разрабатывать,35
крупный,239
объяснить,249
капитализм,178
франция,110
население,788
25,169
малый,176
количество,542
заражение,76
процент,356
финансирование,59
нулевой,73
верно,207
sanofi,1
glaxosmithkline,1
результат,281
начаться,186
фаза,43
коммунизм,76
демагогия,25
настоящий,322
около,540
60,143
2,913
низкий,189
100,493
зато,375
провал,29
политика,446
понятие,236
лексикон,5
медуза,73
дождь,64
обкакалиться,2
показать,368
91,23
специфичность,1
наука,197
касса,46
поздняк,2
совершенно,160
превью,4
точность,22
отрицательный,82
отбой,6
иронично,34
мгппа,1
бауманка,3
ирония,112
психология,26
педагогика,5
чувак,254
учиться,273
говновуз,1
оценить,70
говеность,1
вуз,150
спокойный,37
профессия,107
важный,276
тест,283
одноразовый,18
создать,305
телега,134
скидывать,53
дрочить,57
ладный,327
выделение,8
хламидия,1
посчитать,104
второй,664
дворец,260
построить,203
навальный,1045
жалко,127
инна,12
воздух,173
озон,15
мощный,54
яд,47
выдача,19
микрозаём,11
кавказец,24
свинина,25
пикча,66
огонь,67
крававыя,3
терррана,1
влата,1
путный,19
ааааа,14
вертолёт,22
вылететь,24
забуть,1
сухарик,6
шнурок,3
обувь,27
вспомнить,209
немногий,11
знаменитый,36
француз,30
страница,230
закрытый,199
короче,154
цент,29
ботагитатор,1
иммиграция,5
овощ,66
болезнь,252
нах,51
гей,296
аниме,201
педовка,1
лахтинский,16
возбудиться,12
въезд,29
паскуда,3
развиваться,94
кремлепут,1
ботаферма,1
290,2
турурууа,1
эй,27
турурукать,1
сделаешь,1
адрес,81
фейтиться,1
нож,105
ч,26
маням,1
копилка,7
неплохой,94
называться,299
годный,81
поди,31
блевач,1
говно,444
левацкий,38
дурь,11
научный,132
медитация,11
школа,625
сходить,136
ребёночек,19
хреновый,60
health,5
effects,1
оказывать,33
трансцендентальный,1
существенный,22
влияние,92
поскольку,72
часть,688
омрачить,2
высокий,380
предвзятость,9
связь,233
исследователь,16
организация,244
тм,7
путём,82
отбор,42
субъект,26
положительный,81
94,11
95,41
96,16
некоторый,515
независимый,75
систематический,10
обзор,46
выявить,50
преимущество,15
превышать,23
вызываться,3
метод,122
релаксация,1
санитарный,18
просвещение,13
97,14
98,19
заявление,133
американский,267
кардиологический,1
ассоциация,21
2013,20
гсказать,1
рассматривать,70
средство,221
лечение,114
гипертония,5
вмешательство,25
упражнение,5
дыхание,12
управление,86
устройство,71
подтверждаться,13
данные,217
99,80
метаанализ,2
2014,71
финансировать,22
агентство,22
здравоохранение,60
умеренный,12
доказательство,234
тревожность,2
депрессия,41
стресс,19
связанный,79
психический,64
101,8
кокрановский,1
какиелибо,8
вывод,219
профилактика,8
сердечнососудистый,5
заболевание,151
литература,36
ограничить,50
подвергаться,11
серьёзный,155
102,1
2015,38
снижать,48
артериальный,1
сравнение,217
контрольный,20
лежать,141
основа,112
предвзятый,20
необходимый,70
дальнейший,48
дизайн,31
це,20
гуд,13
поспорить,48
токм,1
речь,550
сугубо,26
самоощущение,2
объективный,60
показатель,118
дрянь,39
вид,645
открывать,126
блевачка,1
громкий,47
бухой,14
дед,360
ниггер,21
говностан,1
битлс,1
решить,479
приплести,205
музыкант,42
совместительство,2
учёный,190
iq,32
250,26
собраться,81
структурировать,1
выглядеть,269
9,171
вотвот,18
отправиться,24
свет,140
эксперт,115
наследник,16
совка,245
подвезти,17
совок,9
промыть,43
мозг,498
труъ,2
подход,56
обнаружить,71
внешний,106
проявление,30
эффет,1
забить,123
относить,17
религия,138
тема,558
взрывание,1
храм,55
промывать,6
спирт,14
аукаться,2
чета,94
никак,364
обнаруживаться,5
стараться,133
верить,609
ад,78
реальность,144
независимо,40
разговор,150
типичный,167
софизм,3
тк,257
существовать,401
реальный,349
таки,364
признак,115
атом,7
масса,141
материя,31
камень,58
потрогать,3
перечислять,19
бесконечность,17
являться,485
заметить,223
ныне,10
считать,942
верующий,40
исповедовать,6
христианский,12
конфессия,6
вера,92
прочувствовать,4
разница,479
точка,266
зрение,172
протестантский,3
течение,139
близкий,274
ортодоксальный,1
разбираться,152
способный,185
компетентный,17
сфера,169
трактовать,11
грех,57
протестант,5
видение,16
субъективно,9
строиться,51
особенный,36
понимание,98
какуюто,82
истина,60
колокольня,7
разумно,19
следовать,106
становиться,237
ханжа,3
перестраивать,3
какомтый,24
нематериальный,2
пространство,49
определять,78
тропа,3
бог,510
милостивый,4
всепрощающий,2
уподобляться,5
фарисей,2
йог,1
путь,167
тащемтый,13
плохо,486
гделибо,2
тибба,1
кремлябот,1
лёха,67
насрэльный,1
призидент,3
привет,160
электроникть,1
куб,2
защищаться,12
подкидывать,21
синобитов,1
легион,15
электроник,1
юрий,16
степанович,1
разлогиниться,2
пожалуйста,272
отсыпать,4
гениально,31
суд,498
негр,224
превратиться,51
поверхностный,12
знание,165
отбросить,20
религиозный,85
мантра,5
оммм,2
зачастую,68
техника,98
концентрация,23
чёмлибо,2
самый,1544
распространить,52
созерцание,1
наблюдение,36
принятие,27
осознанность,4
ощущение,87
различный,59
эмоция,55
эмпатия,11
прежде,118
успокоение,5
ум,221
понятно,521
вход,49
транс,40
представлять,211
чтонибыть,55
свеча,6
подсознание,4
доказывать,117
оставаться,207
воронеж,61
великий,224
сарик,1
редачер,23
фу,71
вахтер,3
who,6
цирк,88
каприз,5
аа,33
госдура,2
отдать,164
тваръ,1
êбнуться,1
миллиардер,64
акция,365
военный,256
пао,2
районный,14
военкомат,24
rytheon,1
вон,169
тикер,1
rnvm,1
rtx,5
upd,70
шутка,415
дойти,147
товарищ,156
прапорщик,1
солдат,145
2022,14
фото,242
киберцвета,1
шарик,20
евангелиона,6
пояснительный,23
бригада,41
ждать,545
надеяться,350
настать,28
штука,119
плоский,18
срочник,17
cейчас,1
путать,161
котрактный,1
армия,367
срочный,15
довна,1
лицо,486
либеройда,2
ваааау,1
машинка,18
радиоуправление,2
ващееий,1
прорыв,41
пилот,11
сосатый,2
клоун,313
беспилотник,12
ваууа,1
самолётик,3
какать,9
искусственный,46
интеллект,108
треть,73
критика,64
сюда,147
скинуть,199
подлодка,15
ия,62
прочитать,314
притензия,9
устранить,11
обзывательство,5
номер,155
абзац,20
слить,143
дк,14
поинтересоваться,28
вступать,36
дискусие,2
разжововать,1
разжевать,3
ясный,42
пенить,11
проект,153
провальный,11
сми,327
информация,408
раскрывать,17
главный,224
оружие,357
связать,213
серия,97
армата,9
су57,2
сверхзвуковой,1
явно,269
секретный,47
некий,69
су,4
57,25
пересвет,2
авангард,5
подвал,30
кошкодевка,1
нагнуть,14
сраный,36
пендосать,2
пруф,134
шутить,128
зайка,7
робот,71
дистанционный,12
удалённый,25
мать,269
искуственный,8
механический,5
напрямую,58
контролировать,73
самостоятельно,58
мгновенно,15
решение,288
заднепротивный,1
решениый,1
автономный,14
самостоятельный,27
указывать,71
кхема,1
иначе,319
воевать,128
eму,1
задача,96
выполнять,75
самостоятеленна,1
обязательно,205
одержать,6
победа,143
взгляд,193
заявка,29
достижение,94
побеждать,23
действительно,448
продвинуть,24
свалить,94
валить,57
пгсудить,1
род,90
нуждаться,47
биопроьлем,1
волновать,105
появиться,274
стремление,10
удовлетворить,15
несовершенный,2
затем,82
узнать,309
лишь,776
распил,30
отстать,24
развитие,219
микроэлектроника,2
остальной,650
отставаниия,1
танк,65
крутой,149
технология,130
парад,61
ездить,246
партия,198
бой,55
космос,138
летать,107
50х,7
надобность,12
дааа,13
воружение,1
сферхий,1
новоести,1
52,21
передавать,67
хелоурассказать,1
область,211
электроника,18
гефест,1
новешить,1
ракета,109
средний,279
дальностия,1
поле,101
добро,96
намазать,17
зло,67
прибыльный,14
бизнес,265
империум,5
погибнуть,116
удивиться,84
похожий,195
прототип,7
ваха,2
поначалу,8
машина,298
мочить,40
карданный,1
ублюдок,21
император,21
объединять,11
человечество,124
покорять,3
служить,147
сморозить,12
банить,105
спам,25
мyдил,2
спамчто,1
жопа,286
рветплюс,1
украинец,100
кибервойна,2
чушь,183
выдавать,116
пендос,16
трястись,12
угар,8
смех,47
этт,2
суперскрепный,1
поисковик,33
прочтение,13
аак,2
неокупаемый,1
me,5
нужда,38
разработ,1
гражданин,490
пылесос,14
роботпылесос,2
миниробот,1
автоматически,37
изучать,89
местность,16
потенциально,19
заминировать,4
дом,794
ровер,2
китаец,130
убрать,143
обвес,10
воткнуть,8
туда,455
кужугетыч,3
сыр,99
колбаса,31
мешок,43
брюква,2
относительно,96
весьма,101
50р,12
500,107
натуральный,34
себестоймость,2
городе250тыс,1
магаза,16
импорт,15
супермаркет,19
сыровар,3
зы,14
розничный,3
10л,2
молоко,83
умножить,9
минимум,344
плюс,333
отсальный,1
трата,37
сложный,214
возносить,1
нереальный,12
персонаж,118
сферка,1
100р,11
нереально,29
вкусный,81
сварить,15
1кг,1
созревание,3
выдерживать,25
климатический,11
камера,146
зарыть,3
земля,372
гора,89
сложно,273
сычужный,1
элемент,45
твёрдый,17
дурак,211
творог,6
сделаетвсе,1
кишкоманствообычный,1
